Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
15,1667,9,4,11,3,0,0.0,0.26666666666666666,0,0,0,2,1,1.0,4,2
5,534,2,1,4,1,0,0.0,0.2,1,1,0,3,2,1.0,1,0
10,1088,6,2,8,2,0,0.0,0.2,0,0,0,3,1,1.0,2,13
12,1328,4,6,6,4,0,0.0,0.5,0,0,0,4,2,1.0,2,0
10,935,7,5,5,4,0,0.0,0.5,0,0,0,2,1,1.0,2,0
28,3061,5,9,19,7,0,0.0,0.32142857142857145,4,4,1,9,4,1.0,4,5
7,695,3,1,6,1,1,0.14285714285714285,0.14285714285714285,0,0,0,3,1,0.8571428571428571,1,0
7,771,2,3,4,2,0,0.0,0.42857142857142855,0,0,0,6,1,1.0,1,0
5,549,1,1,4,1,0,0.0,0.2,0,0,0,5,5,1.0,1,0
18,1930,6,8,10,7,0,0.0,0.4444444444444444,1,0,0,6,1,1.0,4,0
17,1882,9,3,14,4,0,0.0,0.17647058823529413,0,0,0,3,1,1.0,4,11
7,758,1,3,4,2,0,0.0,0.42857142857142855,0,0,0,7,7,1.0,1,0
10,1023,3,3,7,3,0,0.0,0.3,0,0,0,5,1,1.0,2,0
17,1801,5,6,11,6,0,0.0,0.35294117647058826,2,2,0,5,2,1.0,4,14
9,945,3,4,5,4,0,0.0,0.4444444444444444,1,0,0,4,1,1.0,2,0
6,674,3,1,5,2,0,0.0,0.16666666666666666,0,0,0,2,2,1.0,1,0
15,1637,8,4,11,2,0,0.0,0.26666666666666666,0,0,0,3,1,1.0,4,2
14,1415,5,5,9,5,0,0.0,0.35714285714285715,1,0,0,6,1,1.0,3,0
14,1500,2,7,7,5,0,0.0,0.5,2,1,2,8,6,1.0,3,9
16,1749,9,3,13,4,0,0.0,0.1875,0,0,0,3,1,1.0,4,1
3,329,1,0,3,0,0,0.0,0.0,0,0,0,3,3,1.0,1,0
7,785,4,0,7,0,0,0.0,0.0,0,0,0,3,1,1.0,1,7
15,1675,8,3,12,3,0,0.0,0.2,0,0,0,3,1,1.0,4,2
9,948,2,5,4,4,0,0.0,0.5555555555555556,0,0,0,5,4,1.0,2,0
17,1870,7,8,9,5,0,0.0,0.47058823529411764,0,0,0,4,1,1.0,4,11
18,1915,2,7,11,7,0,0.0,0.3888888888888889,0,0,0,9,9,1.0,4,14
6,643,3,3,3,3,0,0.0,0.5,1,0,1,3,1,1.0,1,0
7,662,3,2,5,2,0,0.0,0.2857142857142857,0,0,0,4,1,1.0,1,0
4,419,1,2,2,1,0,0.0,0.5,1,1,0,4,4,1.0,1,0
15,1641,5,6,9,5,0,0.0,0.4,0,0,0,6,2,1.0,4,4
7,751,2,2,5,2,0,0.0,0.2857142857142857,0,0,0,5,2,1.0,1,0
7,776,2,2,5,2,0,0.0,0.2857142857142857,1,1,0,5,2,1.0,1,0
7,759,4,0,7,1,0,0.0,0.0,0,0,0,3,1,1.0,1,7
16,1766,9,3,13,4,0,0.0,0.1875,0,0,0,3,1,1.0,4,1
10,1078,2,3,7,4,0,0.0,0.3,1,0,1,5,5,1.0,2,0
5,550,3,3,2,2,0,0.0,0.6,0,0,0,2,1,1.0,1,0
18,1747,11,0,18,1,0,0.0,0.0,0,0,0,4,1,1.0,4,12
16,1695,2,6,10,4,1,0.0625,0.375,0,0,0,8,7,0.9375,4,8
6,637,1,3,3,1,0,0.0,0.5,0,0,0,6,6,1.0,1,0
8,840,3,4,4,3,0,0.0,0.5,1,0,0,5,1,1.0,1,0
18,1938,3,7,11,5,0,0.0,0.3888888888888889,1,1,0,7,5,1.0,4,0
21,2306,11,2,19,3,0,0.0,0.09523809523809523,1,0,0,3,1,1.0,4,7
7,687,4,2,5,2,0,0.0,0.2857142857142857,0,0,0,4,1,1.0,1,0
23,2480,6,11,12,9,0,0.0,0.4782608695652174,0,0,0,6,2,1.0,4,4
12,1289,2,5,7,4,0,0.0,0.4166666666666667,2,1,0,6,6,1.0,2,9
13,1415,2,4,9,4,0,0.0,0.3076923076923077,0,0,0,7,6,1.0,3,0
18,1732,13,2,16,2,0,0.0,0.1111111111111111,0,0,0,2,1,1.0,4,12
11,1155,4,5,6,4,0,0.0,0.45454545454545453,0,0,0,4,2,1.0,2,0
5,528,3,1,4,1,0,0.0,0.2,1,0,0,3,1,1.0,1,0
16,1766,8,3,13,4,0,0.0,0.1875,0,0,0,3,1,1.0,4,1
7,771,2,2,5,2,0,0.0,0.2857142857142857,1,1,0,4,3,1.0,1,0
16,1703,7,3,13,3,0,0.0,0.1875,0,0,0,4,1,1.0,4,1
6,459,2,2,4,1,0,0.0,0.3333333333333333,0,0,0,3,3,1.0,1,0
9,966,2,4,5,3,0,0.0,0.4444444444444444,1,1,0,6,3,1.0,2,0
15,1628,7,4,11,3,0,0.0,0.26666666666666666,0,0,0,3,1,1.0,4,2
9,982,2,3,6,3,0,0.0,0.3333333333333333,0,0,0,8,1,1.0,2,0
8,859,2,3,5,2,0,0.0,0.375,0,0,0,4,4,1.0,1,0
27,2892,4,9,18,9,0,0.0,0.3333333333333333,2,2,1,9,5,1.0,4,5
3,336,1,0,3,0,0,0.0,0.0,0,0,0,3,3,1.0,1,0
8,759,3,2,6,2,1,0.125,0.25,1,1,0,4,1,0.875,1,0
13,1377,3,5,8,4,0,0.0,0.38461538461538464,2,2,0,6,3,1.0,3,0
19,2141,11,3,16,4,0,0.0,0.15789473684210525,2,0,0,3,1,1.0,4,10
9,963,2,3,6,3,0,0.0,0.3333333333333333,1,0,1,5,4,1.0,2,0
29,3122,4,11,18,8,0,0.0,0.3793103448275862,3,3,1,9,6,1.0,4,5
9,900,3,3,6,2,0,0.0,0.3333333333333333,0,0,0,4,1,1.0,2,0
17,1839,7,3,14,2,0,0.0,0.17647058823529413,0,0,0,3,2,1.0,4,11
4,421,1,1,3,1,0,0.0,0.25,0,0,0,4,4,1.0,1,0
26,2796,5,11,15,8,0,0.0,0.4230769230769231,3,3,0,7,3,1.0,4,5
8,872,4,3,5,4,0,0.0,0.375,1,0,0,4,1,1.0,1,0
14,1489,3,6,8,4,0,0.0,0.42857142857142855,0,0,0,6,4,1.0,3,0
12,1299,7,2,10,2,0,0.0,0.16666666666666666,0,0,0,2,1,1.0,2,15
6,634,1,3,3,2,0,0.0,0.5,0,0,0,6,6,1.0,1,0
25,2235,16,7,18,4,0,0.0,0.28,0,0,0,3,1,1.0,4,3
13,1441,2,4,9,4,0,0.0,0.3076923076923077,1,0,0,7,6,1.0,3,9
15,1668,7,2,13,3,0,0.0,0.13333333333333333,0,0,0,3,2,1.0,4,2
4,417,1,2,2,2,0,0.0,0.5,0,0,0,4,4,1.0,1,0
4,441,2,0,4,0,0,0.0,0.0,0,0,0,3,1,1.0,1,0
16,1731,2,6,10,7,0,0.0,0.375,1,0,0,11,5,1.0,4,9
7,682,2,2,5,2,1,0.14285714285714285,0.2857142857142857,0,0,0,3,3,0.8571428571428571,1,0
8,801,3,2,6,2,0,0.0,0.25,1,1,0,4,1,1.0,1,0
6,622,2,3,3,3,0,0.0,0.5,0,0,0,5,1,1.0,1,0
6,669,2,2,4,2,0,0.0,0.3333333333333333,0,0,0,3,3,1.0,1,0
11,1172,2,5,6,4,0,0.0,0.45454545454545453,0,0,0,8,3,1.0,2,0
4,453,2,1,3,2,0,0.0,0.25,0,0,0,2,2,1.0,1,0
17,1832,7,2,15,2,0,0.0,0.11764705882352941,0,0,0,4,1,1.0,4,11
16,1791,9,2,14,3,0,0.0,0.125,1,1,0,3,1,1.0,4,10
8,852,3,3,5,3,0,0.0,0.375,0,0,0,4,2,1.0,1,0
16,1740,3,5,11,6,0,0.0,0.3125,2,0,0,6,4,1.0,4,0
18,1694,11,1,17,2,0,0.0,0.05555555555555555,0,0,0,3,1,1.0,4,12
13,1401,2,6,7,4,0,0.0,0.46153846153846156,1,1,0,9,4,1.0,3,8
26,2216,16,2,24,5,0,0.0,0.07692307692307693,0,0,0,3,1,1.0,4,3
9,959,1,4,5,3,0,0.0,0.4444444444444444,0,0,0,9,9,1.0,2,0
12,1310,6,5,7,4,0,0.0,0.4166666666666667,0,0,0,3,1,1.0,2,15
7,728,2,3,4,3,0,0.0,0.42857142857142855,1,0,0,4,3,1.0,1,0
7,756,2,2,5,3,0,0.0,0.2857142857142857,0,0,0,5,2,1.0,1,0
3,355,2,0,3,1,0,0.0,0.0,0,0,0,2,1,1.0,1,0
18,1925,6,8,10,6,0,0.0,0.4444444444444444,0,0,0,6,2,1.0,4,4
15,1662,8,2,13,2,0,0.0,0.13333333333333333,0,0,0,4,1,1.0,4,6
7,781,2,1,6,2,0,0.0,0.14285714285714285,0,0,0,5,2,1.0,1,0
18,1739,12,3,15,2,0,0.0,0.16666666666666666,1,0,0,2,1,1.0,4,12
27,2899,4,11,16,8,0,0.0,0.4074074074074074,4,3,1,9,4,1.0,4,5
6,673,3,4,2,2,0,0.0,0.6666666666666666,0,0,0,3,1,1.0,1,0
16,1728,8,2,14,3,0,0.0,0.125,1,1,0,3,1,1.0,4,1
8,795,4,2,6,2,0,0.0,0.25,1,1,0,4,1,1.0,1,0
17,1859,2,5,12,6,0,0.0,0.29411764705882354,0,0,0,11,6,1.0,4,9
5,463,3,1,4,1,0,0.0,0.2,1,0,1,3,1,1.0,1,0
23,2435,3,9,14,8,0,0.0,0.391304347826087,1,0,0,8,7,1.0,4,0
13,1410,3,5,8,6,0,0.0,0.38461538461538464,1,0,0,11,1,1.0,3,0
5,531,1,2,3,2,0,0.0,0.4,0,0,0,5,5,1.0,1,0
6,660,2,2,4,1,0,0.0,0.3333333333333333,1,1,0,4,2,1.0,1,0
16,1733,5,7,9,5,0,0.0,0.4375,2,0,0,7,1,1.0,4,0
8,851,2,3,5,3,0,0.0,0.375,0,0,0,5,3,1.0,1,0
9,996,3,4,5,4,0,0.0,0.4444444444444444,0,0,0,5,2,1.0,2,0
7,748,2,3,4,2,0,0.0,0.42857142857142855,0,0,0,4,3,1.0,1,0
30,3218,6,13,17,10,0,0.0,0.43333333333333335,5,5,1,9,3,1.0,4,5
3,247,2,0,3,0,0,0.0,0.0,0,0,0,2,1,1.0,1,0
12,1303,6,4,8,2,0,0.0,0.3333333333333333,0,0,0,4,1,1.0,2,15
7,742,3,3,4,2,0,0.0,0.42857142857142855,0,0,0,4,1,1.0,1,0
3,277,3,0,3,0,0,0.0,0.0,0,0,0,1,1,1.0,1,0
10,1092,3,3,7,3,0,0.0,0.3,2,1,1,4,3,1.0,2,0
18,1855,11,5,13,4,0,0.0,0.2777777777777778,0,0,0,3,1,1.0,4,12
18,1886,3,7,11,6,0,0.0,0.3888888888888889,0,0,0,8,3,1.0,4,14
13,1410,2,4,9,4,0,0.0,0.3076923076923077,1,1,0,7,6,1.0,3,9
19,2008,3,8,11,6,0,0.0,0.42105263157894735,0,0,0,9,2,1.0,4,14
10,1051,3,3,7,3,0,0.0,0.3,1,1,0,4,2,1.0,2,0
13,1412,2,3,10,3,0,0.0,0.23076923076923078,0,0,0,8,5,1.0,3,0
16,1742,9,3,13,2,0,0.0,0.1875,0,0,0,2,1,1.0,4,1
10,950,5,3,7,2,0,0.0,0.3,0,0,0,3,1,1.0,2,13
12,1262,3,5,7,3,0,0.0,0.4166666666666667,0,0,0,5,3,1.0,2,0
8,903,4,1,7,2,0,0.0,0.125,0,0,0,3,1,1.0,1,7
20,2172,4,7,13,7,0,0.0,0.35,1,0,0,7,3,1.0,4,14
17,1857,3,6,11,6,0,0.0,0.35294117647058826,1,0,1,9,3,1.0,4,0
17,1788,2,5,12,6,1,0.058823529411764705,0.29411764705882354,0,0,0,9,7,0.9411764705882353,4,8
12,1316,2,4,8,3,0,0.0,0.3333333333333333,1,0,0,7,5,1.0,2,0
14,1429,2,5,9,5,1,0.07142857142857142,0.35714285714285715,1,1,0,8,5,0.9285714285714286,3,0
16,1740,3,6,10,6,0,0.0,0.375,0,0,0,7,3,1.0,4,0
10,1116,5,3,7,3,0,0.0,0.3,0,0,0,3,1,1.0,2,10
8,852,3,3,5,3,0,0.0,0.375,0,0,0,5,1,1.0,1,0
3,317,1,2,1,1,0,0.0,0.6666666666666666,0,0,0,3,3,1.0,1,0
27,2920,5,10,17,10,0,0.0,0.37037037037037035,4,3,0,8,4,1.0,4,5
6,643,2,1,5,2,0,0.0,0.16666666666666666,2,2,0,3,3,1.0,1,0
6,642,2,3,3,2,0,0.0,0.5,0,0,0,3,3,1.0,1,0
27,2444,19,2,25,1,0,0.0,0.07407407407407407,0,0,0,2,1,1.0,4,3
6,484,2,1,5,1,0,0.0,0.16666666666666666,0,0,0,3,3,1.0,1,0
12,1319,2,5,7,5,0,0.0,0.4166666666666667,0,0,0,7,5,1.0,2,0
5,543,2,2,3,2,0,0.0,0.4,0,0,0,3,2,1.0,1,0
6,634,2,2,4,2,0,0.0,0.3333333333333333,0,0,0,4,2,1.0,1,0
18,1938,10,5,13,2,0,0.0,0.2777777777777778,0,0,0,4,1,1.0,4,7
17,1789,3,7,10,7,0,0.0,0.4117647058823529,1,0,0,9,1,1.0,4,14
9,970,3,3,6,3,0,0.0,0.3333333333333333,0,0,0,4,1,1.0,2,0
12,1325,6,2,10,2,0,0.0,0.16666666666666666,1,1,0,3,1,1.0,2,15
9,953,3,3,6,3,0,0.0,0.3333333333333333,0,0,0,6,1,1.0,2,0
4,420,2,2,2,2,0,0.0,0.5,0,0,0,3,1,1.0,1,0
18,1796,11,2,16,2,0,0.0,0.1111111111111111,0,0,0,3,1,1.0,4,12
16,1828,9,3,13,3,0,0.0,0.1875,0,0,0,3,1,1.0,4,6
11,1180,5,3,8,3,0,0.0,0.2727272727272727,0,0,0,3,1,1.0,2,10
25,2631,6,10,15,9,0,0.0,0.4,6,6,3,5,3,1.0,4,5
12,1273,5,6,6,4,0,0.0,0.5,1,0,0,6,1,1.0,2,0
17,1852,4,5,12,5,0,0.0,0.29411764705882354,0,0,0,5,3,1.0,4,0
10,1048,2,3,7,2,0,0.0,0.3,1,1,1,6,4,1.0,2,0
19,1976,2,9,10,8,1,0.05263157894736842,0.47368421052631576,1,1,0,11,7,0.9473684210526315,4,8
5,540,1,2,3,2,0,0.0,0.4,0,0,0,5,5,1.0,1,0
10,1049,6,1,9,3,0,0.0,0.1,0,0,0,3,1,1.0,2,13
5,560,3,0,5,0,0,0.0,0.0,0,0,0,2,1,1.0,1,0
7,760,4,4,3,2,0,0.0,0.5714285714285714,1,0,0,3,1,1.0,1,7
8,857,2,3,5,3,0,0.0,0.375,1,1,0,4,4,1.0,1,0
12,1276,6,5,7,4,0,0.0,0.4166666666666667,0,0,0,3,1,1.0,2,10
18,1791,10,2,16,1,0,0.0,0.1111111111111111,0,0,0,3,1,1.0,4,12
27,2249,18,3,24,3,0,0.0,0.1111111111111111,1,0,0,3,1,1.0,4,3
9,976,2,3,6,2,0,0.0,0.3333333333333333,2,2,1,5,4,1.0,2,0
17,1836,9,3,14,4,0,0.0,0.17647058823529413,0,0,0,3,1,1.0,4,11
17,1805,4,5,12,6,0,0.0,0.29411764705882354,0,0,0,8,1,1.0,4,14
8,886,2,3,5,2,0,0.0,0.375,1,1,0,4,4,1.0,1,0
8,879,4,3,5,3,0,0.0,0.375,0,0,0,3,1,1.0,1,0
6,646,2,3,3,2,0,0.0,0.5,0,0,0,4,2,1.0,1,0
20,2169,3,9,11,8,0,0.0,0.45,0,0,0,13,2,1.0,4,4
3,335,2,1,2,1,0,0.0,0.3333333333333333,0,0,0,2,1,1.0,1,0
19,2025,10,3,16,2,0,0.0,0.15789473684210525,0,0,0,3,1,1.0,4,7
4,420,1,2,2,1,0,0.0,0.5,0,0,0,4,4,1.0,1,0
15,1359,8,4,11,5,0,0.0,0.26666666666666666,0,0,0,3,1,1.0,4,13
5,534,1,1,4,1,0,0.0,0.2,0,0,0,5,5,1.0,1,0
12,1308,2,5,7,4,0,0.0,0.4166666666666667,2,1,1,8,4,1.0,2,0
14,1506,2,5,9,4,0,0.0,0.35714285714285715,1,0,1,9,5,1.0,3,9
9,998,2,3,6,3,0,0.0,0.3333333333333333,0,0,0,6,3,1.0,2,0
15,1541,2,6,9,5,1,0.06666666666666667,0.4,0,0,0,9,5,0.9333333333333333,4,8
7,751,2,4,3,3,0,0.0,0.5714285714285714,0,0,0,4,3,1.0,1,0
12,1337,6,2,10,2,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,2,7
25,2679,4,10,15,10,0,0.0,0.4,2,2,1,7,4,1.0,4,5
15,1611,8,4,11,3,0,0.0,0.26666666666666666,0,0,0,3,1,1.0,4,2
25,2652,4,11,14,9,0,0.0,0.44,4,3,0,10,4,1.0,4,5
18,1902,3,8,10,7,0,0.0,0.4444444444444444,1,0,0,9,3,1.0,4,14
4,446,2,0,4,0,0,0.0,0.0,0,0,0,2,2,1.0,1,0
9,953,2,4,5,3,0,0.0,0.4444444444444444,0,0,0,5,4,1.0,2,0
18,1768,11,6,12,5,0,0.0,0.3333333333333333,0,0,0,4,1,1.0,4,12
10,1002,5,3,7,3,0,0.0,0.3,2,1,0,3,1,1.0,2,0
14,1551,8,0,14,0,0,0.0,0.0,0,0,0,3,1,1.0,3,6
14,1509,2,5,9,4,0,0.0,0.35714285714285715,1,1,1,9,5,1.0,3,9
20,2113,3,7,13,7,0,0.0,0.35,0,0,0,10,2,1.0,4,14
22,2347,5,8,14,7,0,0.0,0.36363636363636365,3,0,2,9,1,1.0,4,14
15,1612,7,1,14,1,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,4,13
8,874,2,3,5,3,0,0.0,0.375,1,1,0,5,3,1.0,1,0
25,2285,15,7,18,6,0,0.0,0.28,0,0,0,4,1,1.0,4,3
7,742,1,3,4,3,0,0.0,0.42857142857142855,0,0,0,7,7,1.0,1,0
15,1649,8,4,11,3,0,0.0,0.26666666666666666,0,0,0,3,1,1.0,4,2
6,648,2,4,2,3,0,0.0,0.6666666666666666,0,0,0,5,1,1.0,1,0
26,2352,16,5,21,4,0,0.0,0.19230769230769232,0,0,0,4,1,1.0,4,3
15,1623,3,5,10,6,0,0.0,0.3333333333333333,1,0,1,7,3,1.0,4,0
4,431,2,1,3,1,0,0.0,0.25,0,0,0,2,2,1.0,1,0
26,2187,18,2,24,2,0,0.0,0.07692307692307693,0,0,0,3,1,1.0,4,3
4,417,1,2,2,2,0,0.0,0.5,0,0,0,4,4,1.0,1,0
7,727,2,4,3,3,0,0.0,0.5714285714285714,0,0,0,5,2,1.0,1,0
17,1837,7,2,15,1,0,0.0,0.11764705882352941,0,0,0,3,1,1.0,4,10
22,2351,4,7,15,7,0,0.0,0.3181818181818182,1,0,0,10,2,1.0,4,14
5,453,2,1,4,1,1,0.2,0.2,0,0,0,3,1,0.8,1,0
25,2392,17,3,22,3,0,0.0,0.12,0,0,0,3,1,1.0,4,3
17,1794,3,8,9,6,0,0.0,0.47058823529411764,0,0,0,9,3,1.0,4,14
18,1913,2,6,12,5,0,0.0,0.3333333333333333,0,0,0,10,8,1.0,4,14
16,1815,8,2,14,3,0,0.0,0.125,0,0,0,3,1,1.0,4,6
15,1608,2,6,9,5,0,0.0,0.4,2,1,0,9,6,1.0,4,9
17,1848,2,6,11,6,0,0.0,0.35294117647058826,1,0,1,11,6,1.0,4,9
13,1354,2,4,9,4,1,0.07692307692307693,0.3076923076923077,0,0,0,8,4,0.9230769230769231,3,8
8,838,4,3,5,3,0,0.0,0.375,1,0,0,3,1,1.0,1,0
19,2029,7,8,11,8,0,0.0,0.42105263157894735,2,1,0,4,2,1.0,4,4
13,1385,2,4,9,4,0,0.0,0.3076923076923077,0,0,0,7,6,1.0,3,0
8,856,2,3,5,2,0,0.0,0.375,0,0,0,4,4,1.0,1,0
16,1791,8,2,14,3,0,0.0,0.125,0,0,0,3,1,1.0,4,6
12,1289,5,3,9,2,0,0.0,0.25,0,0,0,3,1,1.0,2,15
14,1504,6,7,7,4,0,0.0,0.5,0,0,0,4,1,1.0,3,0
4,427,1,2,2,1,0,0.0,0.5,1,1,0,4,4,1.0,1,0
6,637,1,3,3,1,0,0.0,0.5,0,0,0,6,6,1.0,1,0
8,831,3,4,4,3,0,0.0,0.5,0,0,0,5,1,1.0,1,0
28,2987,5,12,16,9,0,0.0,0.42857142857142855,5,5,0,9,4,1.0,4,5
5,541,2,1,4,1,0,0.0,0.2,0,0,0,4,1,1.0,1,0
18,1746,11,4,14,4,0,0.0,0.2222222222222222,0,0,0,3,1,1.0,4,12
26,2430,16,2,24,2,0,0.0,0.07692307692307693,0,0,0,3,1,1.0,4,3
21,2268,9,7,14,7,0,0.0,0.3333333333333333,1,0,0,4,1,1.0,4,7
11,1201,3,3,8,4,0,0.0,0.2727272727272727,0,0,0,6,2,1.0,2,0
13,1411,2,3,10,3,0,0.0,0.23076923076923078,2,0,0,7,6,1.0,3,9
16,1785,7,1,15,1,0,0.0,0.0625,0,0,0,3,1,1.0,4,1
6,476,3,1,5,1,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,1,0
19,2042,4,9,10,7,0,0.0,0.47368421052631576,0,0,0,9,2,1.0,4,4
8,843,3,3,5,3,0,0.0,0.375,0,0,0,3,2,1.0,1,0
8,825,2,4,4,4,0,0.0,0.5,1,0,0,5,3,1.0,1,0
6,644,2,2,4,2,0,0.0,0.3333333333333333,2,2,0,3,3,1.0,1,0
9,1007,2,2,7,2,0,0.0,0.2222222222222222,0,0,0,6,3,1.0,2,0
15,1663,9,2,13,3,0,0.0,0.13333333333333333,1,0,0,3,1,1.0,4,2
9,927,1,2,7,2,0,0.0,0.2222222222222222,0,0,0,9,9,1.0,2,0
24,2598,5,10,14,7,0,0.0,0.4166666666666667,2,2,1,8,3,1.0,4,5
31,3360,6,11,20,9,0,0.0,0.3548387096774194,4,3,0,8,4,1.0,4,5
9,963,3,5,4,4,0,0.0,0.5555555555555556,0,0,0,5,2,1.0,2,0
16,1698,10,3,13,2,0,0.0,0.1875,1,0,0,2,1,1.0,4,1
8,853,3,3,5,3,0,0.0,0.375,1,1,1,4,2,1.0,1,0
12,1314,7,6,6,4,0,0.0,0.5,1,0,0,3,1,1.0,2,7
21,2232,6,9,12,7,0,0.0,0.42857142857142855,0,0,0,5,1,1.0,4,4
4,417,1,2,2,2,0,0.0,0.5,0,0,0,4,4,1.0,1,0
5,549,1,1,4,1,0,0.0,0.2,0,0,0,5,5,1.0,1,0
9,952,3,4,5,3,0,0.0,0.4444444444444444,2,1,0,5,1,1.0,2,0
9,992,4,3,6,3,0,0.0,0.3333333333333333,0,0,0,3,2,1.0,2,0
11,1190,2,4,7,2,0,0.0,0.36363636363636365,1,0,0,6,5,1.0,2,0
3,338,1,1,2,1,0,0.0,0.3333333333333333,0,0,0,3,3,1.0,1,0
18,1821,11,2,16,2,0,0.0,0.1111111111111111,1,0,0,3,1,1.0,4,12
15,1617,7,5,10,6,0,0.0,0.3333333333333333,1,0,0,4,1,1.0,4,2
4,421,2,2,2,1,0,0.0,0.5,0,0,0,3,1,1.0,1,0
4,204,1,0,4,0,0,0.0,0.0,0,0,0,4,4,1.0,1,0
11,1172,2,4,7,3,0,0.0,0.36363636363636365,1,1,1,6,5,1.0,2,9
10,1075,3,3,7,3,0,0.0,0.3,0,0,0,5,1,1.0,2,0
21,2275,5,10,11,8,0,0.0,0.47619047619047616,0,0,0,11,2,1.0,4,4
18,1965,3,5,13,6,0,0.0,0.2777777777777778,0,0,0,10,3,1.0,4,14
5,561,2,1,4,1,0,0.0,0.2,1,1,0,3,2,1.0,1,0
12,1250,2,4,8,2,1,0.08333333333333333,0.3333333333333333,1,1,0,6,5,0.9166666666666666,2,8
15,1634,2,7,8,5,0,0.0,0.4666666666666667,0,0,0,8,7,1.0,4,9
11,1196,5,2,9,2,0,0.0,0.18181818181818182,0,0,0,3,2,1.0,2,10
4,310,2,0,4,0,0,0.0,0.0,0,0,0,2,2,1.0,1,0
18,1851,11,2,16,3,0,0.0,0.1111111111111111,0,0,0,3,1,1.0,4,12
16,1767,9,4,12,4,0,0.0,0.25,0,0,0,3,1,1.0,4,1
15,1601,7,3,12,3,0,0.0,0.2,1,1,0,3,1,1.0,4,2
23,2528,5,8,15,8,0,0.0,0.34782608695652173,0,0,0,7,3,1.0,4,4
6,558,2,1,5,1,0,0.0,0.16666666666666666,0,0,0,4,2,1.0,1,0
8,854,1,3,5,2,0,0.0,0.375,0,0,0,8,8,1.0,1,0
14,1494,3,7,7,5,0,0.0,0.5,2,1,0,5,4,1.0,3,0
26,2839,6,9,17,8,0,0.0,0.34615384615384615,4,4,2,5,4,1.0,4,5
11,1197,2,5,6,4,0,0.0,0.45454545454545453,1,0,1,6,5,1.0,2,0
15,1585,2,5,10,6,1,0.06666666666666667,0.3333333333333333,0,0,0,10,4,0.9333333333333333,4,8
18,1507,8,0,18,1,0,0.0,0.0,0,0,0,5,1,1.0,4,12
9,961,2,4,5,4,0,0.0,0.4444444444444444,0,0,0,6,3,1.0,2,0
6,625,2,2,4,2,0,0.0,0.3333333333333333,1,1,1,4,2,1.0,1,0
8,881,1,2,6,2,0,0.0,0.25,0,0,0,8,8,1.0,1,0
24,2599,9,11,13,8,0,0.0,0.4583333333333333,0,0,0,6,1,1.0,4,4
16,1715,5,9,7,6,0,0.0,0.5625,1,1,0,4,1,1.0,4,4
8,863,2,4,4,3,0,0.0,0.5,0,0,0,4,4,1.0,1,0
11,1184,2,4,7,4,0,0.0,0.36363636363636365,1,0,0,8,3,1.0,2,0
18,1899,2,6,12,5,0,0.0,0.3333333333333333,0,0,0,9,9,1.0,4,14
17,1852,9,1,16,1,0,0.0,0.058823529411764705,1,1,1,3,1,1.0,4,11
8,915,4,2,6,2,0,0.0,0.25,0,0,0,3,1,1.0,1,0
10,1078,2,3,7,2,0,0.0,0.3,0,0,0,5,5,1.0,2,0
10,1056,3,4,6,2,0,0.0,0.4,1,1,1,4,3,1.0,2,0
24,2521,4,9,15,8,0,0.0,0.375,4,4,0,8,3,1.0,4,5
8,827,2,2,6,2,0,0.0,0.25,0,0,0,4,4,1.0,1,0
15,1617,3,7,8,5,0,0.0,0.4666666666666667,0,0,0,6,4,1.0,4,0
12,1320,3,4,8,3,0,0.0,0.3333333333333333,0,0,0,7,2,1.0,2,0
17,1763,2,8,9,7,0,0.0,0.47058823529411764,0,0,0,9,8,1.0,4,14
9,961,2,4,5,4,0,0.0,0.4444444444444444,1,0,1,5,4,1.0,2,0
14,1510,3,6,8,4,0,0.0,0.42857142857142855,0,0,0,7,2,1.0,3,0
8,854,2,4,4,3,0,0.0,0.5,0,0,0,4,4,1.0,1,0
10,1084,2,5,5,4,0,0.0,0.5,0,0,0,6,4,1.0,2,0
11,1195,3,5,6,3,0,0.0,0.45454545454545453,0,0,0,6,1,1.0,2,0
16,1750,3,6,10,4,0,0.0,0.375,0,0,0,7,3,1.0,4,0
7,756,2,2,5,2,0,0.0,0.2857142857142857,0,0,0,4,3,1.0,1,0
15,1553,10,0,15,1,0,0.0,0.0,0,0,0,2,1,1.0,4,13
21,2209,2,10,11,8,1,0.047619047619047616,0.47619047619047616,0,0,0,11,9,0.9523809523809523,4,8
12,1283,2,5,7,5,0,0.0,0.4166666666666667,1,0,1,6,6,1.0,2,0
9,953,3,3,6,3,0,0.0,0.3333333333333333,0,0,0,6,1,1.0,2,0
17,1900,9,3,14,3,0,0.0,0.17647058823529413,0,0,0,3,1,1.0,4,11
4,422,2,2,2,2,0,0.0,0.5,0,0,0,3,1,1.0,1,0
5,572,2,2,3,2,0,0.0,0.4,0,0,0,3,2,1.0,1,0
11,1227,2,3,8,3,0,0.0,0.2727272727272727,0,0,0,8,3,1.0,2,0
5,470,3,2,3,2,0,0.0,0.4,0,0,0,2,1,1.0,1,0
