,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
91,udehrydmrkdt.com,12,1303,6,2,10,3,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
92,udehrydmrkdt.net,12,1303,6,2,10,3,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
93,udehrydmrkdt.in,12,1303,6,2,10,3,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
94,udehrydmrkdt.ru,12,1303,6,2,10,3,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
95,tuupiyyjnuyh.com,12,1367,7,4,8,3,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,16
96,tuupiyyjnuyh.net,12,1367,7,4,8,3,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,16
97,tuupiyyjnuyh.in,12,1367,7,4,8,3,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,16
98,tuupiyyjnuyh.ru,12,1367,7,4,8,3,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,16
99,imtlmqvwrmjk.com,12,1333,6,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
100,imtlmqvwrmjk.net,12,1333,6,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
101,imtlmqvwrmjk.in,12,1333,6,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
102,imtlmqvwrmjk.ru,12,1333,6,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
103,ltxqdnwiijby.com,12,1321,7,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
104,ltxqdnwiijby.net,12,1321,7,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
105,ltxqdnwiijby.in,12,1321,7,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
106,ltxqdnwiijby.ru,12,1321,7,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
107,odtdtihsmqdp.com,12,1301,6,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
108,odtdtihsmqdp.net,12,1301,6,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
109,odtdtihsmqdp.in,12,1301,6,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
110,odtdtihsmqdp.ru,12,1301,6,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
111,lcrymryllgbc.com,12,1302,5,0,12,2,0,0,0.0,0.0,0,0,0,3,2,1.0,16
112,lcrymryllgbc.net,12,1302,5,0,12,2,0,0,0.0,0.0,0,0,0,3,2,1.0,16
113,lcrymryllgbc.in,12,1302,5,0,12,2,0,0,0.0,0.0,0,0,0,3,2,1.0,16
114,lcrymryllgbc.ru,12,1302,5,0,12,2,0,0,0.0,0.0,0,0,0,3,2,1.0,16
115,rftsxlcgfmmn.com,12,1307,6,0,12,0,0,0,0.0,0.0,0,0,0,3,1,1.0,16
116,rftsxlcgfmmn.net,12,1307,6,0,12,0,0,0,0.0,0.0,0,0,0,3,1,1.0,16
117,rftsxlcgfmmn.in,12,1307,6,0,12,0,0,0,0.0,0.0,0,0,0,3,1,1.0,16
118,rftsxlcgfmmn.ru,12,1307,6,0,12,0,0,0,0.0,0.0,0,0,0,3,1,1.0,16
119,ooibcstterum.com,12,1312,5,5,7,3,0,0,0.0,0.4166666666666667,0,0,0,4,1,1.0,16
120,ooibcstterum.net,12,1312,5,5,7,3,0,0,0.0,0.4166666666666667,0,0,0,4,1,1.0,16
121,ooibcstterum.in,12,1312,5,5,7,3,0,0,0.0,0.4166666666666667,0,0,0,4,1,1.0,16
122,ooibcstterum.ru,12,1312,5,5,7,3,0,0,0.0,0.4166666666666667,0,0,0,4,1,1.0,16
123,uleepxtursfe.com,12,1324,6,5,7,3,0,0,0.0,0.4166666666666667,0,0,0,3,1,1.0,16
124,uleepxtursfe.net,12,1324,6,5,7,3,0,0,0.0,0.4166666666666667,0,0,0,3,1,1.0,16
125,uleepxtursfe.in,12,1324,6,5,7,3,0,0,0.0,0.4166666666666667,0,0,0,3,1,1.0,16
126,uleepxtursfe.ru,12,1324,6,5,7,3,0,0,0.0,0.4166666666666667,0,0,0,3,1,1.0,16
127,ourujryoncjb.com,12,1324,6,4,8,3,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,16
128,ourujryoncjb.net,12,1324,6,4,8,3,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,16
129,ourujryoncjb.in,12,1324,6,4,8,3,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,16
130,ourujryoncjb.ru,12,1324,6,4,8,3,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,16
131,sjyqvsnymeur.com,12,1360,6,2,10,3,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
132,sjyqvsnymeur.net,12,1360,6,2,10,3,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
133,sjyqvsnymeur.in,12,1360,6,2,10,3,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
134,sjyqvsnymeur.ru,12,1360,6,2,10,3,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
135,pyurbvsihkoo.com,12,1333,6,4,8,3,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,16
136,pyurbvsihkoo.net,12,1333,6,4,8,3,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,16
137,pyurbvsihkoo.in,12,1333,6,4,8,3,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,16
138,pyurbvsihkoo.ru,12,1333,6,4,8,3,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,16
139,clcsiuymhbbj.com,12,1279,6,2,10,1,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
140,clcsiuymhbbj.net,12,1279,6,2,10,1,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
141,clcsiuymhbbj.in,12,1279,6,2,10,1,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
142,clcsiuymhbbj.ru,12,1279,6,2,10,1,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
143,nijqhmmeedcq.com,12,1270,6,3,9,2,0,0,0.0,0.25,0,0,0,4,1,1.0,16
144,nijqhmmeedcq.net,12,1270,6,3,9,2,0,0,0.0,0.25,0,0,0,4,1,1.0,16
145,nijqhmmeedcq.in,12,1270,6,3,9,2,0,0,0.0,0.25,0,0,0,4,1,1.0,16
146,nijqhmmeedcq.ru,12,1270,6,3,9,2,0,0,0.0,0.25,0,0,0,4,1,1.0,16
147,nfypddikhnip.com,12,1288,6,2,10,3,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
148,nfypddikhnip.net,12,1288,6,2,10,3,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
149,nfypddikhnip.in,12,1288,6,2,10,3,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
150,nfypddikhnip.ru,12,1288,6,2,10,3,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
151,llmuusogddlg.com,12,1299,6,3,9,2,0,0,0.0,0.25,0,0,0,3,1,1.0,16
152,llmuusogddlg.net,12,1299,6,3,9,2,0,0,0.0,0.25,0,0,0,3,1,1.0,16
153,llmuusogddlg.in,12,1299,6,3,9,2,0,0,0.0,0.25,0,0,0,3,1,1.0,16
154,llmuusogddlg.ru,12,1299,6,3,9,2,0,0,0.0,0.25,0,0,0,3,1,1.0,16
155,ospsfwxwwbsd.com,12,1345,6,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
156,ospsfwxwwbsd.net,12,1345,6,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
157,ospsfwxwwbsd.in,12,1345,6,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
158,ospsfwxwwbsd.ru,12,1345,6,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
159,qdttipqnsren.com,12,1325,6,2,10,2,0,0,0.0,0.16666666666666666,1,1,0,3,1,1.0,16
160,qdttipqnsren.net,12,1325,6,2,10,2,0,0,0.0,0.16666666666666666,1,1,0,3,1,1.0,16
161,qdttipqnsren.in,12,1325,6,2,10,2,0,0,0.0,0.16666666666666666,1,1,0,3,1,1.0,16
162,qdttipqnsren.ru,12,1325,6,2,10,2,0,0,0.0,0.16666666666666666,1,1,0,3,1,1.0,16
163,xthiocgkedts.com,12,1297,6,3,9,2,0,0,0.0,0.25,0,0,0,3,1,1.0,16
164,xthiocgkedts.net,12,1297,6,3,9,2,0,0,0.0,0.25,0,0,0,3,1,1.0,16
165,xthiocgkedts.in,12,1297,6,3,9,2,0,0,0.0,0.25,0,0,0,3,1,1.0,16
166,xthiocgkedts.ru,12,1297,6,3,9,2,0,0,0.0,0.25,0,0,0,3,1,1.0,16
167,cpdmjkwiptef.com,12,1288,6,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
168,cpdmjkwiptef.net,12,1288,6,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
169,cpdmjkwiptef.in,12,1288,6,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
170,cpdmjkwiptef.ru,12,1288,6,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,16
171,hggxhhhpltpj.com,12,1296,6,0,12,0,0,0,0.0,0.0,0,0,0,3,1,1.0,16
172,hggxhhhpltpj.net,12,1296,6,0,12,0,0,0,0.0,0.0,0,0,0,3,1,1.0,16
173,hggxhhhpltpj.in,12,1296,6,0,12,0,0,0,0.0,0.0,0,0,0,3,1,1.0,16
174,hggxhhhpltpj.ru,12,1296,6,0,12,0,0,0,0.0,0.0,0,0,0,3,1,1.0,16
175,jltbbrffrrgd.com,12,1275,7,0,12,0,0,0,0.0,0.0,0,0,0,3,1,1.0,16
176,jltbbrffrrgd.net,12,1275,7,0,12,0,0,0,0.0,0.0,0,0,0,3,1,1.0,16
177,jltbbrffrrgd.in,12,1275,7,0,12,0,0,0,0.0,0.0,0,0,0,3,1,1.0,16
178,jltbbrffrrgd.ru,12,1275,7,0,12,0,0,0,0.0,0.0,0,0,0,3,1,1.0,16
179,jjiponiwnodg.com,12,1298,5,4,8,4,0,0,0.0,0.3333333333333333,0,0,0,4,1,1.0,16
180,jjiponiwnodg.net,12,1298,5,4,8,4,0,0,0.0,0.3333333333333333,0,0,0,4,1,1.0,16
181,jjiponiwnodg.in,12,1298,5,4,8,4,0,0,0.0,0.3333333333333333,0,0,0,4,1,1.0,16
182,jjiponiwnodg.ru,12,1298,5,4,8,4,0,0,0.0,0.3333333333333333,0,0,0,4,1,1.0,16
183,kkgctymuubef.com,12,1297,6,3,9,3,0,0,0.0,0.25,0,0,0,3,1,1.0,16
184,kkgctymuubef.net,12,1297,6,3,9,3,0,0,0.0,0.25,0,0,0,3,1,1.0,16
185,kkgctymuubef.in,12,1297,6,3,9,3,0,0,0.0,0.25,0,0,0,3,1,1.0,16
186,kkgctymuubef.ru,12,1297,6,3,9,3,0,0,0.0,0.25,0,0,0,3,1,1.0,16
187,pxgbtnfybgxi.com,12,1308,6,1,11,2,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
188,pxgbtnfybgxi.net,12,1308,6,1,11,2,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,16
