,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
147,ztmhqupyikuokkv.org,15,1686,7,4,11,3,0,0,0.0,0.26666666666666666,0,0,0,4,1,1.0,8
148,pksrgephxkfpit.com,14,1530,7,2,12,2,0,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,8
149,qsmkqrkdrwwvwhu.biz,15,1688,8,1,14,1,0,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,8
150,sckdnkwsquepdw.org,14,1534,7,2,12,1,0,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,8
151,giljolmxkumwkwkv.com,16,1773,7,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,8
152,vtyonpmjnarunrlv.biz,16,1791,8,3,13,3,0,0,0.0,0.1875,0,0,0,4,1,1.0,8
153,ldwoofpotpuieym.com,15,1655,6,6,9,3,0,0,0.0,0.4,1,1,0,4,1,1.0,8
154,ssxftprltafjpttm.com,16,1776,8,1,15,1,0,0,0.0,0.0625,0,0,0,3,1,1.0,8
155,klzartymsvumonql.com,16,1795,7,3,13,4,0,0,0.0,0.1875,0,0,0,4,1,1.0,8
156,oojntmfzqkuxlo.biz,14,1563,8,4,10,3,0,0,0.0,0.2857142857142857,0,0,0,3,1,1.0,8
157,mmrlkugsnptydrkj.org,16,1768,7,1,15,2,0,0,0.0,0.0625,0,0,0,3,2,1.0,8
158,ppbshrzjshvgwm.org,14,1551,8,0,14,0,0,0,0.0,0.0,0,0,0,3,1,1.0,8
159,ryjmjtmmnvkzlzg.biz,15,1680,9,0,15,1,0,0,0.0,0.0,0,0,0,2,1,1.0,8
160,uohornqpwwrespo.com,15,1683,7,5,10,4,0,0,0.0,0.3333333333333333,0,0,0,4,1,1.0,8
161,vmfmrxfqqppjqltm.biz,16,1776,9,0,16,0,0,0,0.0,0.0,0,0,0,2,1,1.0,8
162,ymonkgjmtwwopgnv.biz,16,1784,8,2,14,3,0,0,0.0,0.125,0,0,0,4,1,1.0,8
163,ptstvoopjfoq.com,12,1343,6,3,9,2,0,0,0.0,0.25,0,0,0,3,1,1.0,8
164,qjqegkftoxkprdqs.org,16,1753,10,2,14,2,0,0,0.0,0.125,0,0,0,2,1,1.0,8
165,wgklgonxpwmichn.info,15,1639,7,2,13,2,0,0,0.0,0.13333333333333333,0,0,0,4,1,1.0,8
166,tssoeffsuyjtoefj.net,16,1757,8,5,11,3,0,0,0.0,0.3125,0,0,0,3,1,1.0,8
167,umkqjusiolsjnpqv.biz,16,1782,9,4,12,3,0,0,0.0,0.25,0,0,0,3,1,1.0,8
168,rmohsghqciybi.net,13,1401,6,3,10,3,0,0,0.0,0.23076923076923078,0,0,0,4,1,1.0,8
169,xrusbgiynmikarvs.info,16,1768,7,4,12,4,0,0,0.0,0.25,0,0,0,3,1,1.0,8
170,infrwpwgxqqsmvgu.org,16,1792,9,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,8
171,qtrprsrmwovltcs.biz,15,1693,7,1,14,1,0,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,8
172,xwvmnmjduyziiijk.info,16,1779,8,4,12,2,0,0,0.0,0.25,0,0,0,3,1,1.0,8
173,sqorjwnpzyyqpq.com,14,1602,9,1,13,2,0,0,0.0,0.07142857142857142,0,0,0,2,1,1.0,8
174,npnjqsiyrxnkmo.org,14,1563,8,2,12,2,0,0,0.0,0.14285714285714285,0,0,0,2,1,1.0,8
175,litkopcwwtqhdtd.biz,15,1645,6,2,13,2,0,0,0.0,0.13333333333333333,0,0,0,3,2,1.0,8
176,jhuvocsuormrfnk.net,15,1654,8,4,11,3,0,0,0.0,0.26666666666666666,0,0,0,3,1,1.0,8
177,xgsrlpoxbknvfln.org,15,1656,7,1,14,1,0,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,8
178,vqovuuinmpiknmki.net,16,1773,9,6,10,4,0,0,0.0,0.375,0,0,0,3,1,1.0,8
179,vqxjopiwrglxoerl.com,16,1783,8,4,12,3,0,0,0.0,0.25,0,0,0,3,1,1.0,8
180,ymonkgjmtwwopgnv.org,16,1784,8,2,14,3,0,0,0.0,0.125,0,0,0,4,1,1.0,8
181,tjirrdznuowvm.info,13,1461,7,3,10,2,0,0,0.0,0.23076923076923078,0,0,0,2,1,1.0,8
182,lrrumoqssjpxmoto.net,16,1801,7,4,12,4,0,0,0.0,0.25,0,0,0,4,1,1.0,8
183,uuyyyptntitheo.org,14,1588,8,5,9,3,0,0,0.0,0.35714285714285715,0,0,0,3,1,1.0,8
184,mmrlkugsnptydrkj.net,16,1768,7,1,15,2,0,0,0.0,0.0625,0,0,0,3,2,1.0,8
185,xqjviezrrinlbrt.com,15,1664,9,3,12,2,0,0,0.0,0.2,0,0,0,3,1,1.0,8
186,suspkpkfonnopt.com,14,1557,7,3,11,3,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,8
187,mqrooqdipqwqppbp.org,16,1767,9,3,13,2,0,0,0.0,0.1875,0,0,0,3,1,1.0,8
188,wxdsgjqrqonqhdp.net,15,1653,9,1,14,1,0,0,0.0,0.06666666666666667,0,0,0,2,1,1.0,8
189,pihvprmpqtpgwoys.net,16,1796,8,2,14,2,0,0,0.0,0.125,0,0,0,2,2,1.0,8
190,jnphiyqssvdorpp.com,15,1668,7,2,13,2,0,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,8
191,jgpljnlfftkjpn.info,14,1508,6,0,14,0,0,0,0.0,0.0,0,0,0,3,1,1.0,8
192,tsyqttrukoyysjr.info,15,1723,8,2,13,3,0,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,8
193,kroqrjncltvtout.biz,15,1676,5,3,12,2,0,0,0.0,0.2,0,0,0,4,2,1.0,8
194,wysjtudvisogvw.com,14,1583,6,3,11,4,0,0,0.0,0.21428571428571427,0,0,0,3,2,1.0,8
195,ghrxmjyrjkuvgas.org,15,1654,7,2,13,3,0,0,0.0,0.13333333333333333,0,0,0,4,1,1.0,8
196,hkegmicqryuniovv.org,16,1755,8,5,11,4,0,0,0.0,0.3125,0,0,0,3,1,1.0,8
197,bmhwpshrgmizojnl.net,16,1749,7,2,14,2,0,0,0.0,0.125,0,0,0,4,1,1.0,8
198,ujuxokeqfmsospc.net,15,1655,7,5,10,5,0,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,8
199,qlloengtkfhjjpri.net,16,1726,6,3,13,2,0,0,0.0,0.1875,0,0,0,4,2,1.0,8
200,vunnvpojprhxip.com,14,1569,7,3,11,3,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,8
201,tmnrssrrkmrpaxm.biz,15,1675,7,1,14,1,0,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,8
202,wfwlhcfwkjhiqstx.com,16,1758,8,1,15,1,0,0,0.0,0.0625,0,0,0,3,1,1.0,8
203,xwktlrkzqxsxgfkv.com,16,1811,9,0,16,0,0,0,0.0,0.0,0,0,0,2,1,1.0,8
204,fmwvcophjxkhpsol.org,16,1757,8,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,8
205,vhpylfwzihkkusnx.info,16,1791,8,2,14,3,0,0,0.0,0.125,0,0,0,3,1,1.0,8
206,mqthkytvttwlnv.net,14,1591,8,0,14,1,0,0,0.0,0.0,0,0,0,3,1,1.0,8
207,hlbgegiqozlgfuns.info,16,1723,8,4,12,4,0,0,0.0,0.25,1,1,1,3,1,1.0,8
208,hwckjshsfeeuoyo.org,15,1633,9,5,10,1,0,0,0.0,0.3333333333333333,1,1,0,3,1,1.0,8
209,mjuyhhviqhjgwo.com,14,1540,8,3,11,3,0,0,0.0,0.21428571428571427,0,0,0,2,1,1.0,8
210,lpnssgrmprisdiy.info,15,1658,6,2,13,2,0,0,0.0,0.13333333333333333,0,0,0,4,1,1.0,8
211,llwwuouldetqoluy.info,16,1794,9,6,10,4,0,0,0.0,0.375,0,0,0,3,1,1.0,8
212,wfwlhcfwkjhiqstx.info,16,1758,8,1,15,1,0,0,0.0,0.0625,0,0,0,3,1,1.0,8
213,ooojmsqhgloidk.org,14,1514,7,5,9,2,0,0,0.0,0.35714285714285715,0,0,0,3,1,1.0,8
214,pwtttpyxaovislpx.net,16,1818,7,3,13,3,0,0,0.0,0.1875,1,0,0,4,1,1.0,8
215,gpetkmkqvushnoqr.net,16,1770,8,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,8
216,pwqeqztxvpqvxh.biz,14,1601,8,1,13,1,0,0,0.0,0.07142857142857142,0,0,0,2,1,1.0,8
217,tqtiedwfnsjjvrlm.biz,16,1758,9,2,14,1,0,0,0.0,0.125,0,0,0,4,1,1.0,8
218,qfzxgsvssinoqor.com,15,1687,8,3,12,3,0,0,0.0,0.2,0,0,0,4,1,1.0,8
219,kqnumpolynftpp.net,14,1560,7,2,12,3,0,0,0.0,0.14285714285714285,0,0,0,4,1,1.0,8
220,xskrqnwmwodyxix.info,15,1703,8,2,13,3,0,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,8
221,riupkkwrgqospkrf.org,16,1772,8,3,13,2,0,0,0.0,0.1875,0,0,0,2,2,1.0,8
222,wqoywxwnrujrmvy.com,15,1731,10,2,13,3,0,0,0.0,0.13333333333333333,0,0,0,2,1,1.0,8
223,nfvwprslpqwmnsq.info,15,1689,8,0,15,0,0,0,0.0,0.0,0,0,0,3,1,1.0,8
