,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
172,lmpimycamvjrbjky.eu,16,1739,8,2,14,4,0,0,0.0,0.125,0,0,0,3,1,1.0,3
173,ltiexmcrwwkttorl.eu,16,1782,8,3,13,2,0,0,0.0,0.1875,1,1,0,3,1,1.0,3
174,frkbnltqnkmxovig.eu,16,1751,9,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
175,fydwlygilynauodg.eu,16,1746,8,4,12,5,0,0,0.0,0.25,0,0,0,3,1,1.0,3
176,fgjswmgajncpnhxs.eu,16,1730,8,1,15,1,0,0,0.0,0.0625,0,0,0,3,1,1.0,3
177,fncoingrtodrgass.eu,16,1725,6,4,12,3,0,0,0.0,0.25,0,0,0,4,2,1.0,3
178,fuuwgbgjrdrtyfas.eu,16,1744,8,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
179,fcbgfcgbprsvrxhf.eu,16,1703,8,0,16,0,0,0,0.0,0.0,0,0,0,3,1,1.0,3
180,fjtodpsfaghlxqcf.eu,16,1710,8,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
181,fqmkodswkhinqjwr.eu,16,1754,8,2,14,2,0,0,0.0,0.125,0,0,0,4,1,1.0,3
182,fxfgaesoivjpjcrr.eu,16,1725,8,4,12,2,0,0,0.0,0.25,0,0,0,3,1,1.0,3
183,yihdppwnyvxgejim.eu,16,1766,9,3,13,4,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
184,ypayndwfwkmvwopy.eu,16,1798,9,2,14,4,0,0,0.0,0.125,1,1,0,3,1,1.0,3
185,ywshyqjwhynxphky.eu,16,1817,9,0,16,4,0,0,0.0,0.0,0,0,0,3,1,1.0,3
186,yeydkrjofncnvafy.eu,16,1740,8,3,13,4,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
187,ylryifjgdcqposml.eu,16,1747,8,2,14,3,0,0,0.0,0.125,1,0,0,3,1,1.0,3
188,yskutsvkndrrhlhl.eu,16,1778,8,1,15,2,0,0,0.0,0.0625,0,0,0,3,1,1.0,3
189,yaqqftvclrstaecl.eu,16,1737,8,3,13,2,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
190,yhjmqhvtvstvsjjx.eu,16,1805,9,0,16,1,0,0,0.0,0.0,0,0,0,3,1,1.0,3
191,yocicivlthilycex.eu,16,1740,6,5,11,6,0,0,0.0,0.3125,0,0,0,4,2,1.0,3
192,smefrtaxkuwctjuf.eu,16,1757,8,4,12,4,0,0,0.0,0.25,1,1,0,3,1,1.0,3
193,stwnphapijlrmcpf.eu,16,1740,8,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
194,sbdwbiahgxmtfuwr.eu,16,1736,8,3,13,2,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
195,sivfmvmlqynvxarr.eu,16,1791,8,2,14,3,0,0,0.0,0.125,0,0,0,3,1,1.0,3
196,spobxjmdonclegmr.eu,16,1726,7,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
197,swhwvwyhyodnwlte.eu,16,1805,8,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
198,senshxyyjdrppeoe.eu,16,1764,7,4,12,3,0,0,0.0,0.25,0,0,0,4,1,1.0,3
199,slgoslyqhrsriwvq.eu,16,1796,8,2,14,3,0,0,0.0,0.125,1,1,1,3,1,1.0,3
200,ssywqylifghhopqq.eu,16,1779,8,2,14,4,0,0,0.0,0.125,1,0,0,3,1,1.0,3
201,mqbhtxduvgvxvjhl.eu,16,1772,10,1,15,1,0,0,0.0,0.0625,0,0,0,2,1,1.0,3
202,mxtprldmtuwacpcl.eu,16,1755,7,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
203,mfaydmderjlpuujx.eu,16,1739,9,4,12,3,0,0,0.0,0.25,0,0,0,3,1,1.0,3
204,mmshoadvcxmrnnex.eu,16,1746,7,3,13,2,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
205,mtldabdnambhtgyk.eu,16,1693,8,2,14,3,0,0,0.0,0.125,0,0,0,3,1,1.0,3
206,mbryxbprkncjmygk.eu,16,1748,9,0,16,2,0,0,0.0,0.0,0,0,0,2,1,1.0,3
207,mikujcpjicqlfrbk.eu,16,1707,8,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
208,mpdqupcbgqrnxwiw.eu,16,1763,8,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
209,mwvysdcsqrspqpdw.eu,16,1794,8,0,16,1,0,0,0.0,0.0,0,0,0,3,1,1.0,3
