,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
142,vu1zptr9dcnpm.com,13,1335,8,1,12,1,0,0,0.0,0.07692307692307693,0,0,0,2,1,1.0,14
143,9kwpxv451bgd1.net,13,1137,8,0,13,0,0,0,0.0,0.0,0,0,0,3,1,1.0,14
144,odjzmqjs2xxle3.com,14,1432,9,2,12,2,0,0,0.0,0.14285714285714285,0,0,0,2,1,1.0,14
145,btpo53ju32nhqr1.net,15,1355,8,2,13,2,0,0,0.0,0.13333333333333333,0,0,0,2,1,1.0,14
146,xeykvzmkyzjkruu.com,15,1709,9,3,12,3,0,0,0.0,0.2,0,0,0,3,1,1.0,14
147,cklfbmrreded52p.net,15,1468,8,2,13,2,0,0,0.0,0.13333333333333333,1,0,1,3,1,1.0,14
148,o1dnmhq2zxkrr2.com,14,1373,10,1,13,1,0,0,0.0,0.07142857142857142,0,0,0,2,1,1.0,14
149,49ienkqtquklkg.net,14,1416,7,3,11,2,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,14
150,smltmv5mmwolhz.com,14,1510,8,1,13,1,0,0,0.0,0.07142857142857142,0,0,0,3,1,1.0,14
151,y9elw3jxp5ke.net,12,1156,9,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,2,1,1.0,14
152,dovs9xxxl1wr.com,12,1251,7,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,14
153,ndqqwedjhday.net,12,1284,6,2,10,2,0,0,0.0,0.16666666666666666,1,0,1,3,1,1.0,14
154,gxmdyi9mttf5.com,12,1211,8,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,2,1,1.0,14
155,s3tttkipntdex.net,13,1385,6,2,11,2,0,0,0.0,0.15384615384615385,0,0,0,3,1,1.0,14
156,uuqmeotwkyqvb.com,13,1460,7,4,9,3,0,0,0.0,0.3076923076923077,0,0,0,3,1,1.0,14
157,dcx52nm3fid1t.net,13,1164,8,1,12,1,0,0,0.0,0.07692307692307693,0,0,0,3,1,1.0,14
158,mtgrswbut9jie.com,13,1376,6,3,10,2,0,0,0.0,0.23076923076923078,0,0,0,3,1,1.0,14
159,f45k2s3no4owl.net,13,1141,9,2,11,2,0,0,0.0,0.15384615384615385,0,0,0,3,1,1.0,14
160,9hbebyvvly9yk.com,13,1329,10,1,12,4,0,0,0.0,0.07692307692307693,0,0,0,2,1,1.0,14
161,jjbsq4uqeophhxh.net,15,1576,8,3,12,2,0,0,0.0,0.2,0,0,0,3,1,1.0,14
162,wmmrqzd2bvwy1.com,13,1341,9,0,13,1,0,0,0.0,0.0,0,0,0,3,1,1.0,14
163,emtyart5u9kwtk.net,14,1450,8,3,11,3,0,0,0.0,0.21428571428571427,1,0,0,3,1,1.0,14
164,ixqpi911eqalks.com,14,1351,8,4,10,4,0,0,0.0,0.2857142857142857,1,0,0,3,1,1.0,14
165,xuyuzmtiged4mg.net,14,1495,7,4,10,3,0,0,0.0,0.2857142857142857,0,0,0,4,1,1.0,14
166,93lypvvzuz5zaf.com,14,1420,8,2,12,3,0,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,14
167,zfbam55lxsi.net,11,1082,7,2,9,2,0,0,0.0,0.18181818181818182,0,0,0,3,1,1.0,14
