,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
23,goddjtikp.org,9,960,4,2,7,2,0,0,0.0,0.2222222222222222,1,0,1,3,1,1.0,9
24,xelptukvftkyhv.bz,14,1567,7,2,12,3,0,0,0.0,0.14285714285714285,0,0,0,2,2,1.0,9
25,lwvfejbkijodbm.pw,14,1488,7,3,11,3,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,9
26,eukexklrllomrp.ki,14,1537,7,4,10,3,0,0,0.0,0.2857142857142857,0,0,0,3,1,1.0,9
27,cfpmbwxopgyukfobke.eu,18,1949,7,4,14,3,0,0,0.0,0.2222222222222222,0,0,0,3,2,1.0,9
28,gndlqgjjwrdp.mx,12,1294,6,0,12,0,0,0,0.0,0.0,0,0,0,2,2,1.0,9
29,vwsfxjmctesuuvwvc.tj,17,1908,8,3,14,2,0,0,0.0,0.17647058823529413,0,0,0,3,1,1.0,9
30,sektlrwqrmnuqorvbaijw.kz,21,2324,11,5,16,4,0,0,0.0,0.23809523809523808,0,0,0,3,1,1.0,9
31,pxfjldqsnfcftdae.us,16,1703,7,2,14,1,0,0,0.0,0.125,0,0,0,3,2,1.0,9
32,yfujuprnbglykeuiunh.nu,19,2090,9,6,13,5,0,0,0.0,0.3157894736842105,0,0,0,3,1,1.0,9
33,ejlhromltje.biz,11,1184,5,3,8,2,0,0,0.0,0.2727272727272727,0,0,0,3,2,1.0,9
34,tfwowsnbe.pro,9,991,5,2,7,1,0,0,0.0,0.2222222222222222,0,0,0,4,1,1.0,9
35,plgppqlygpqoj.jp,13,1434,7,1,12,2,0,0,0.0,0.07692307692307693,0,0,0,2,1,1.0,9
36,nfkenbjkwaifopcesg.sx,18,1905,7,5,13,4,0,0,0.0,0.2777777777777778,0,0,0,4,1,1.0,9
37,aqktxibcjhr.tv,11,1179,6,2,9,2,0,0,0.0,0.18181818181818182,0,0,0,2,1,1.0,9
38,frisqsugdtusfaod.me,16,1742,8,5,11,4,0,0,0.0,0.3125,0,0,0,3,1,1.0,9
39,qusjmqcrmkh.ki,11,1206,6,1,10,1,0,0,0.0,0.09090909090909091,0,0,0,2,1,1.0,9
40,hutgerggelfxjjlhtj.ru,18,1938,8,3,15,3,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,9
41,vgkheannaassmnnj.bz,16,1709,8,4,12,2,0,0,0.0,0.25,0,0,0,4,1,1.0,9
42,ktbmqeo.mx,7,755,4,2,5,1,0,0,0.0,0.2857142857142857,0,0,0,3,1,1.0,9
43,krhhmyytibkrdknensnmn.com,21,2292,10,2,19,3,0,0,0.0,0.09523809523809523,0,0,0,3,1,1.0,9
44,rbghuydsqxpjnikdueiyj.so,21,2295,10,5,16,3,0,0,0.0,0.23809523809523808,1,0,1,3,1,1.0,9
45,koqlnxdxvntuvxjlk.jp,17,1909,8,2,15,2,0,0,0.0,0.11764705882352941,0,0,0,3,1,1.0,9
46,oimgqgbnnoi.ms,11,1178,5,4,7,2,0,0,0.0,0.36363636363636365,0,0,0,3,1,1.0,9
47,kjhekdvmvxls.co,12,1313,6,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,9
48,thoyapwoarhuysok.im,16,1777,7,6,10,4,0,0,0.0,0.375,0,0,0,4,1,1.0,9
49,ekafmvldslfsgjmkx.im,17,1827,8,2,15,2,0,0,0.0,0.11764705882352941,0,0,0,3,1,1.0,9
50,lpqtfhuulydjorgkytqut.tv,21,2342,11,4,17,5,0,0,0.0,0.19047619047619047,0,0,0,3,1,1.0,9
51,kqferrkhsetfgmothw.us,18,1958,8,3,15,3,0,0,0.0,0.16666666666666666,1,1,1,4,1,1.0,9
52,cdynedmplgdbvo.ir,14,1490,6,2,12,3,0,0,0.0,0.14285714285714285,0,0,0,4,1,1.0,9
53,xlartnr.mu,7,779,3,1,6,1,0,0,0.0,0.14285714285714285,1,0,0,3,2,1.0,9
54,uatgfxfdnad.ki,11,1164,5,3,8,2,0,0,0.0,0.2727272727272727,0,0,0,3,1,1.0,9
55,ahxkrpbhsymxlqvmatlvb.sx,21,2306,11,2,19,3,0,0,0.0,0.09523809523809523,1,0,0,3,1,1.0,9
56,pvbteeqxutiaoyeqnfqon.sh,21,2306,9,8,13,4,0,0,0.0,0.38095238095238093,0,0,0,4,1,1.0,9
57,hrkpltmounfheasyhxlg.ms,20,2183,9,4,16,3,0,0,0.0,0.2,0,0,0,4,1,1.0,9
58,kwatdglwoti.ki,11,1201,5,3,8,3,0,0,0.0,0.2727272727272727,0,0,0,3,1,1.0,9
59,nwsgbejgmyyftoblc.mx,17,1840,9,2,15,3,0,0,0.0,0.11764705882352941,0,0,0,3,1,1.0,9
60,qunargchkdtmgsweokn.xxx,19,2055,9,4,15,3,0,0,0.0,0.21052631578947367,0,0,0,3,1,1.0,9
61,iajlsscyvbfc.xxx,12,1283,8,2,10,2,0,0,0.0,0.16666666666666666,1,0,0,3,1,1.0,9
62,oxpvixscuxmojoyjdmgso.me,21,2339,10,6,15,6,0,0,0.0,0.2857142857142857,0,0,0,4,1,1.0,9
63,domcaehtyuhstkhnlnlc.in,20,2156,9,4,16,3,0,0,0.0,0.2,0,0,0,3,1,1.0,9
64,ntyttbkcgki.im,11,1198,6,1,10,2,0,0,0.0,0.09090909090909091,0,0,0,2,1,1.0,9
65,gvrulpbkmt.org,10,1102,5,1,9,1,0,0,0.0,0.1,0,0,0,3,1,1.0,9
66,jcdewltxarecbgicco.co,18,1895,8,5,13,5,0,0,0.0,0.2777777777777778,0,0,0,3,1,1.0,9
67,bowokqjx.com,8,885,4,2,6,2,0,0,0.0,0.25,0,0,0,3,1,1.0,9
68,txlrwbjteorclsqslnnfs.so,21,2318,10,2,19,1,0,0,0.0,0.09523809523809523,0,0,0,3,1,1.0,9
69,yxyuunbewnyqcan.us,15,1674,8,4,11,5,0,0,0.0,0.26666666666666666,1,1,0,3,1,1.0,9
70,nenjjeestsvxadhjbtt.net,19,2056,8,4,15,3,0,0,0.0,0.21052631578947367,0,0,0,4,1,1.0,9
